"subject","calendar.week","start","stop","arrest","employed","fin","age","race","wexp","mar","paro","prio","educ"
68,10,9,10,0,0,1,22,1,1,0,1,2,3
68,11,10,11,0,0,1,22,1,1,0,1,2,3
68,12,11,12,0,0,1,22,1,1,0,1,2,3
68,13,12,13,0,0,1,22,1,1,0,1,2,3
68,14,13,14,0,0,1,22,1,1,0,1,2,3
68,15,14,15,0,0,1,22,1,1,0,1,2,3
68,16,15,16,0,0,1,22,1,1,0,1,2,3
68,17,16,17,0,0,1,22,1,1,0,1,2,3
68,18,17,18,0,0,1,22,1,1,0,1,2,3
68,19,18,19,0,0,1,22,1,1,0,1,2,3
68,20,19,20,0,0,1,22,1,1,0,1,2,3
68,21,20,21,0,0,1,22,1,1,0,1,2,3
68,22,21,22,0,0,1,22,1,1,0,1,2,3
68,23,22,23,0,0,1,22,1,1,0,1,2,3
68,24,23,24,0,0,1,22,1,1,0,1,2,3
68,25,24,25,0,0,1,22,1,1,0,1,2,3
68,26,25,26,0,0,1,22,1,1,0,1,2,3
68,27,26,27,0,0,1,22,1,1,0,1,2,3
68,28,27,28,0,0,1,22,1,1,0,1,2,3
68,29,28,29,0,0,1,22,1,1,0,1,2,3
68,30,29,30,0,0,1,22,1,1,0,1,2,3
68,31,30,31,0,0,1,22,1,1,0,1,2,3
68,32,31,32,0,0,1,22,1,1,0,1,2,3
68,33,32,33,0,0,1,22,1,1,0,1,2,3
68,34,33,34,0,0,1,22,1,1,0,1,2,3
68,35,34,35,0,0,1,22,1,1,0,1,2,3
68,36,35,36,0,0,1,22,1,1,0,1,2,3
68,37,36,37,0,0,1,22,1,1,0,1,2,3
68,38,37,38,0,0,1,22,1,1,0,1,2,3
68,39,38,39,0,0,1,22,1,1,0,1,2,3
68,40,39,40,0,0,1,22,1,1,0,1,2,3
68,41,40,41,0,0,1,22,1,1,0,1,2,3
68,42,41,42,0,0,1,22,1,1,0,1,2,3
68,43,42,43,0,0,1,22,1,1,0,1,2,3
68,44,43,44,0,0,1,22,1,1,0,1,2,3
68,45,44,45,0,0,1,22,1,1,0,1,2,3
68,46,45,46,0,0,1,22,1,1,0,1,2,3
68,47,46,47,0,0,1,22,1,1,0,1,2,3
68,48,47,48,0,0,1,22,1,1,0,1,2,3
68,49,48,49,0,0,1,22,1,1,0,1,2,3
68,50,49,50,0,0,1,22,1,1,0,1,2,3
68,51,50,51,0,0,1,22,1,1,0,1,2,3
68,52,51,52,0,0,1,22,1,1,0,1,2,3
69,1,0,1,0,0,0,35,1,1,0,1,3,2
69,2,1,2,0,0,0,35,1,1,0,1,3,2
69,3,2,3,0,0,0,35,1,1,0,1,3,2
69,4,3,4,0,0,0,35,1,1,0,1,3,2
69,5,4,5,0,0,0,35,1,1,0,1,3,2
69,6,5,6,0,1,0,35,1,1,0,1,3,2
69,7,6,7,0,1,0,35,1,1,0,1,3,2
69,8,7,8,0,1,0,35,1,1,0,1,3,2
69,9,8,9,0,0,0,35,1,1,0,1,3,2
69,10,9,10,0,0,0,35,1,1,0,1,3,2
69,11,10,11,0,0,0,35,1,1,0,1,3,2
69,12,11,12,0,0,0,35,1,1,0,1,3,2
69,13,12,13,0,0,0,35,1,1,0,1,3,2
69,14,13,14,0,0,0,35,1,1,0,1,3,2
69,15,14,15,0,0,0,35,1,1,0,1,3,2
69,16,15,16,0,0,0,35,1,1,0,1,3,2
69,17,16,17,0,0,0,35,1,1,0,1,3,2
69,18,17,18,0,0,0,35,1,1,0,1,3,2
69,19,18,19,0,0,0,35,1,1,0,1,3,2
69,20,19,20,0,0,0,35,1,1,0,1,3,2
69,21,20,21,0,0,0,35,1,1,0,1,3,2
69,22,21,22,0,0,0,35,1,1,0,1,3,2
69,23,22,23,0,0,0,35,1,1,0,1,3,2
69,24,23,24,0,0,0,35,1,1,0,1,3,2
69,25,24,25,0,0,0,35,1,1,0,1,3,2
69,26,25,26,0,0,0,35,1,1,0,1,3,2
69,27,26,27,0,0,0,35,1,1,0,1,3,2
69,28,27,28,0,0,0,35,1,1,0,1,3,2
69,29,28,29,0,0,0,35,1,1,0,1,3,2
69,30,29,30,0,0,0,35,1,1,0,1,3,2
69,31,30,31,0,0,0,35,1,1,0,1,3,2
69,32,31,32,0,0,0,35,1,1,0,1,3,2
69,33,32,33,0,0,0,35,1,1,0,1,3,2
69,34,33,34,0,0,0,35,1,1,0,1,3,2
69,35,34,35,0,0,0,35,1,1,0,1,3,2
69,36,35,36,0,0,0,35,1,1,0,1,3,2
69,37,36,37,0,0,0,35,1,1,0,1,3,2
69,38,37,38,0,1,0,35,1,1,0,1,3,2
69,39,38,39,0,1,0,35,1,1,0,1,3,2
69,40,39,40,0,0,0,35,1,1,0,1,3,2
69,41,40,41,0,0,0,35,1,1,0,1,3,2
69,42,41,42,0,0,0,35,1,1,0,1,3,2
69,43,42,43,0,0,0,35,1,1,0,1,3,2
69,44,43,44,0,0,0,35,1,1,0,1,3,2
69,45,44,45,0,0,0,35,1,1,0,1,3,2
69,46,45,46,0,0,0,35,1,1,0,1,3,2
69,47,46,47,0,0,0,35,1,1,0,1,3,2
69,48,47,48,0,0,0,35,1,1,0,1,3,2
69,49,48,49,1,0,0,35,1,1,0,1,3,2
70,1,0,1,0,0,0,21,1,1,0,1,4,3
70,2,1,2,0,0,0,21,1,1,0,1,4,3
70,3,2,3,0,0,0,21,1,1,0,1,4,3
70,4,3,4,0,0,0,21,1,1,0,1,4,3
70,5,4,5,0,0,0,21,1,1,0,1,4,3
70,6,5,6,0,0,0,21,1,1,0,1,4,3
70,7,6,7,0,0,0,21,1,1,0,1,4,3
70,8,7,8,0,0,0,21,1,1,0,1,4,3
70,9,8,9,0,0,0,21,1,1,0,1,4,3
70,10,9,10,0,0,0,21,1,1,0,1,4,3
70,11,10,11,0,0,0,21,1,1,0,1,4,3
70,12,11,12,0,0,0,21,1,1,0,1,4,3
70,13,12,13,0,0,0,21,1,1,0,1,4,3
70,14,13,14,0,0,0,21,1,1,0,1,4,3
70,15,14,15,0,0,0,21,1,1,0,1,4,3
70,16,15,16,0,0,0,21,1,1,0,1,4,3
70,17,16,17,0,0,0,21,1,1,0,1,4,3
70,18,17,18,0,0,0,21,1,1,0,1,4,3
70,19,18,19,0,1,0,21,1,1,0,1,4,3
70,20,19,20,0,1,0,21,1,1,0,1,4,3
70,21,20,21,0,1,0,21,1,1,0,1,4,3
70,22,21,22,0,1,0,21,1,1,0,1,4,3
70,23,22,23,0,0,0,21,1,1,0,1,4,3
70,24,23,24,0,0,0,21,1,1,0,1,4,3
70,25,24,25,0,0,0,21,1,1,0,1,4,3
70,26,25,26,0,0,0,21,1,1,0,1,4,3
70,27,26,27,0,0,0,21,1,1,0,1,4,3
70,28,27,28,0,0,0,21,1,1,0,1,4,3
70,29,28,29,0,0,0,21,1,1,0,1,4,3
70,30,29,30,0,0,0,21,1,1,0,1,4,3
70,31,30,31,0,0,0,21,1,1,0,1,4,3
70,32,31,32,0,0,0,21,1,1,0,1,4,3
70,33,32,33,0,0,0,21,1,1,0,1,4,3
70,34,33,34,0,0,0,21,1,1,0,1,4,3
70,35,34,35,0,0,0,21,1,1,0,1,4,3
70,36,35,36,0,0,0,21,1,1,0,1,4,3
70,37,36,37,0,0,0,21,1,1,0,1,4,3
70,38,37,38,0,0,0,21,1,1,0,1,4,3
70,39,38,39,0,0,0,21,1,1,0,1,4,3
70,40,39,40,0,0,0,21,1,1,0,1,4,3
70,41,40,41,0,0,0,21,1,1,0,1,4,3
70,42,41,42,0,0,0,21,1,1,0,1,4,3
70,43,42,43,0,0,0,21,1,1,0,1,4,3
70,44,43,44,0,0,0,21,1,1,0,1,4,3
70,45,44,45,0,0,0,21,1,1,0,1,4,3
70,46,45,46,0,0,0,21,1,1,0,1,4,3
70,47,46,47,0,0,0,21,1,1,0,1,4,3
70,48,47,48,0,0,0,21,1,1,0,1,4,3
70,49,48,49,0,0,0,21,1,1,0,1,4,3
70,50,49,50,0,0,0,21,1,1,0,1,4,3
70,51,50,51,0,0,0,21,1,1,0,1,4,3
70,52,51,52,0,0,0,21,1,1,0,1,4,3
71,1,0,1,0,0,1,25,1,1,0,1,5,3
71,2,1,2,0,1,1,25,1,1,0,1,5,3
71,3,2,3,0,1,1,25,1,1,0,1,5,3
71,4,3,4,0,1,1,25,1,1,0,1,5,3
71,5,4,5,0,1,1,25,1,1,0,1,5,3
71,6,5,6,0,1,1,25,1,1,0,1,5,3
71,7,6,7,0,1,1,25,1,1,0,1,5,3
71,8,7,8,0,1,1,25,1,1,0,1,5,3
71,9,8,9,0,0,1,25,1,1,0,1,5,3
71,10,9,10,0,0,1,25,1,1,0,1,5,3
71,11,10,11,0,1,1,25,1,1,0,1,5,3
71,12,11,12,0,1,1,25,1,1,0,1,5,3
71,13,12,13,0,1,1,25,1,1,0,1,5,3
71,14,13,14,0,0,1,25,1,1,0,1,5,3
71,15,14,15,0,0,1,25,1,1,0,1,5,3
71,16,15,16,0,0,1,25,1,1,0,1,5,3
71,17,16,17,0,1,1,25,1,1,0,1,5,3
71,18,17,18,0,1,1,25,1,1,0,1,5,3
71,19,18,19,0,1,1,25,1,1,0,1,5,3
71,20,19,20,0,1,1,25,1,1,0,1,5,3
71,21,20,21,0,1,1,25,1,1,0,1,5,3
71,22,21,22,0,1,1,25,1,1,0,1,5,3
71,23,22,23,0,1,1,25,1,1,0,1,5,3
71,24,23,24,0,1,1,25,1,1,0,1,5,3
71,25,24,25,0,1,1,25,1,1,0,1,5,3
71,26,25,26,0,1,1,25,1,1,0,1,5,3
71,27,26,27,0,1,1,25,1,1,0,1,5,3
71,28,27,28,0,0,1,25,1,1,0,1,5,3
71,29,28,29,0,0,1,25,1,1,0,1,5,3
71,30,29,30,0,0,1,25,1,1,0,1,5,3
71,31,30,31,0,0,1,25,1,1,0,1,5,3
71,32,31,32,0,0,1,25,1,1,0,1,5,3
71,33,32,33,0,0,1,25,1,1,0,1,5,3
71,34,33,34,0,0,1,25,1,1,0,1,5,3
71,35,34,35,0,0,1,25,1,1,0,1,5,3
71,36,35,36,0,0,1,25,1,1,0,1,5,3
71,37,36,37,0,0,1,25,1,1,0,1,5,3
71,38,37,38,0,0,1,25,1,1,0,1,5,3
71,39,38,39,0,0,1,25,1,1,0,1,5,3
71,40,39,40,0,0,1,25,1,1,0,1,5,3
71,41,40,41,0,0,1,25,1,1,0,1,5,3
71,42,41,42,0,0,1,25,1,1,0,1,5,3
71,43,42,43,0,0,1,25,1,1,0,1,5,3
71,44,43,44,0,0,1,25,1,1,0,1,5,3
71,45,44,45,0,0,1,25,1,1,0,1,5,3
71,46,45,46,0,0,1,25,1,1,0,1,5,3
71,47,46,47,0,0,1,25,1,1,0,1,5,3
71,48,47,48,0,0,1,25,1,1,0,1,5,3
71,49,48,49,0,0,1,25,1,1,0,1,5,3
71,50,49,50,0,0,1,25,1,1,0,1,5,3
71,51,50,51,0,0,1,25,1,1,0,1,5,3
71,52,51,52,0,0,1,25,1,1,0,1,5,3
72,1,0,1,0,0,0,18,1,0,0,1,0,3
72,2,1,2,0,0,0,18,1,0,0,1,0,3
72,3,2,3,0,0,0,18,1,0,0,1,0,3
72,4,3,4,0,0,0,18,1,0,0,1,0,3
72,5,4,5,0,0,0,18,1,0,0,1,0,3
72,6,5,6,0,1,0,18,1,0,0,1,0,3
72,7,6,7,0,1,0,18,1,0,0,1,0,3
72,8,7,8,0,1,0,18,1,0,0,1,0,3
72,9,8,9,0,1,0,18,1,0,0,1,0,3
72,10,9,10,0,1,0,18,1,0,0,1,0,3
72,11,10,11,0,1,0,18,1,0,0,1,0,3
72,12,11,12,0,1,0,18,1,0,0,1,0,3
72,13,12,13,0,1,0,18,1,0,0,1,0,3
72,14,13,14,0,0,0,18,1,0,0,1,0,3
72,15,14,15,0,0,0,18,1,0,0,1,0,3
72,16,15,16,0,0,0,18,1,0,0,1,0,3
72,17,16,17,0,0,0,18,1,0,0,1,0,3
72,18,17,18,0,0,0,18,1,0,0,1,0,3
72,19,18,19,0,0,0,18,1,0,0,1,0,3
72,20,19,20,0,0,0,18,1,0,0,1,0,3
72,21,20,21,0,0,0,18,1,0,0,1,0,3
72,22,21,22,0,0,0,18,1,0,0,1,0,3
72,23,22,23,0,0,0,18,1,0,0,1,0,3
72,24,23,24,0,0,0,18,1,0,0,1,0,3
72,25,24,25,0,0,0,18,1,0,0,1,0,3
72,26,25,26,0,0,0,18,1,0,0,1,0,3
72,27,26,27,0,0,0,18,1,0,0,1,0,3
72,28,27,28,0,0,0,18,1,0,0,1,0,3
72,29,28,29,0,0,0,18,1,0,0,1,0,3
72,30,29,30,0,0,0,18,1,0,0,1,0,3
72,31,30,31,0,0,0,18,1,0,0,1,0,3
72,32,31,32,0,0,0,18,1,0,0,1,0,3
72,33,32,33,0,0,0,18,1,0,0,1,0,3
72,34,33,34,0,0,0,18,1,0,0,1,0,3
72,35,34,35,0,0,0,18,1,0,0,1,0,3
72,36,35,36,0,0,0,18,1,0,0,1,0,3
72,37,36,37,0,0,0,18,1,0,0,1,0,3
72,38,37,38,0,0,0,18,1,0,0,1,0,3
72,39,38,39,0,0,0,18,1,0,0,1,0,3
72,40,39,40,0,0,0,18,1,0,0,1,0,3
72,41,40,41,0,0,0,18,1,0,0,1,0,3
72,42,41,42,0,0,0,18,1,0,0,1,0,3
72,43,42,43,0,0,0,18,1,0,0,1,0,3
72,44,43,44,0,0,0,18,1,0,0,1,0,3
72,45,44,45,0,0,0,18,1,0,0,1,0,3
72,46,45,46,0,0,0,18,1,0,0,1,0,3
72,47,46,47,0,0,0,18,1,0,0,1,0,3
72,48,47,48,0,0,0,18,1,0,0,1,0,3
72,49,48,49,0,0,0,18,1,0,0,1,0,3
72,50,49,50,0,0,0,18,1,0,0,1,0,3
72,51,50,51,0,0,0,18,1,0,0,1,0,3
72,52,51,52,0,0,0,18,1,0,0,1,0,3
73,1,0,1,0,0,1,26,1,1,0,1,2,4
73,2,1,2,0,0,1,26,1,1,0,1,2,4
73,3,2,3,0,0,1,26,1,1,0,1,2,4
73,4,3,4,0,0,1,26,1,1,0,1,2,4
73,5,4,5,0,0,1,26,1,1,0,1,2,4
73,6,5,6,0,0,1,26,1,1,0,1,2,4
73,7,6,7,0,0,1,26,1,1,0,1,2,4
73,8,7,8,0,0,1,26,1,1,0,1,2,4
73,9,8,9,0,0,1,26,1,1,0,1,2,4
73,10,9,10,0,0,1,26,1,1,0,1,2,4
73,11,10,11,0,0,1,26,1,1,0,1,2,4
73,12,11,12,0,0,1,26,1,1,0,1,2,4
73,13,12,13,0,0,1,26,1,1,0,1,2,4
73,14,13,14,0,0,1,26,1,1,0,1,2,4
73,15,14,15,0,0,1,26,1,1,0,1,2,4
73,16,15,16,0,0,1,26,1,1,0,1,2,4
73,17,16,17,0,0,1,26,1,1,0,1,2,4
73,18,17,18,0,0,1,26,1,1,0,1,2,4
73,19,18,19,0,0,1,26,1,1,0,1,2,4
73,20,19,20,0,0,1,26,1,1,0,1,2,4
73,21,20,21,0,0,1,26,1,1,0,1,2,4
73,22,21,22,0,0,1,26,1,1,0,1,2,4
73,23,22,23,0,0,1,26,1,1,0,1,2,4
73,24,23,24,0,0,1,26,1,1,0,1,2,4
73,25,24,25,0,1,1,26,1,1,0,1,2,4
73,26,25,26,0,1,1,26,1,1,0,1,2,4
73,27,26,27,0,1,1,26,1,1,0,1,2,4
73,28,27,28,0,1,1,26,1,1,0,1,2,4
73,29,28,29,0,1,1,26,1,1,0,1,2,4
73,30,29,30,0,1,1,26,1,1,0,1,2,4
73,31,30,31,0,1,1,26,1,1,0,1,2,4
73,32,31,32,0,1,1,26,1,1,0,1,2,4
73,33,32,33,0,1,1,26,1,1,0,1,2,4
73,34,33,34,0,1,1,26,1,1,0,1,2,4
73,35,34,35,0,1,1,26,1,1,0,1,2,4
73,36,35,36,0,1,1,26,1,1,0,1,2,4
73,37,36,37,0,1,1,26,1,1,0,1,2,4
73,38,37,38,0,1,1,26,1,1,0,1,2,4
73,39,38,39,0,1,1,26,1,1,0,1,2,4
73,40,39,40,0,1,1,26,1,1,0,1,2,4
73,41,40,41,0,1,1,26,1,1,0,1,2,4
73,42,41,42,0,1,1,26,1,1,0,1,2,4
73,43,42,43,0,1,1,26,1,1,0,1,2,4
73,44,43,44,0,1,1,26,1,1,0,1,2,4
73,45,44,45,0,1,1,26,1,1,0,1,2,4
73,46,45,46,0,1,1,26,1,1,0,1,2,4
73,47,46,47,0,1,1,26,1,1,0,1,2,4
73,48,47,48,0,1,1,26,1,1,0,1,2,4
73,49,48,49,0,1,1,26,1,1,0,1,2,4
73,50,49,50,0,1,1,26,1,1,0,1,2,4
73,51,50,51,0,1,1,26,1,1,0,1,2,4
73,52,51,52,0,1,1,26,1,1,0,1,2,4
74,1,0,1,0,0,0,30,1,1,0,0,4,2
74,2,1,2,0,0,0,30,1,1,0,0,4,2
74,3,2,3,0,0,0,30,1,1,0,0,4,2
74,4,3,4,0,0,0,30,1,1,0,0,4,2
74,5,4,5,0,0,0,30,1,1,0,0,4,2
74,6,5,6,0,0,0,30,1,1,0,0,4,2
74,7,6,7,0,0,0,30,1,1,0,0,4,2
74,8,7,8,0,0,0,30,1,1,0,0,4,2
74,9,8,9,0,0,0,30,1,1,0,0,4,2
74,10,9,10,0,0,0,30,1,1,0,0,4,2
74,11,10,11,0,0,0,30,1,1,0,0,4,2
74,12,11,12,0,0,0,30,1,1,0,0,4,2
74,13,12,13,0,0,0,30,1,1,0,0,4,2
74,14,13,14,0,0,0,30,1,1,0,0,4,2
74,15,14,15,0,1,0,30,1,1,0,0,4,2
74,16,15,16,0,1,0,30,1,1,0,0,4,2
74,17,16,17,0,1,0,30,1,1,0,0,4,2
74,18,17,18,0,1,0,30,1,1,0,0,4,2
74,19,18,19,0,1,0,30,1,1,0,0,4,2
74,20,19,20,0,1,0,30,1,1,0,0,4,2
74,21,20,21,0,1,0,30,1,1,0,0,4,2
74,22,21,22,0,1,0,30,1,1,0,0,4,2
74,23,22,23,0,1,0,30,1,1,0,0,4,2
74,24,23,24,0,1,0,30,1,1,0,0,4,2
74,25,24,25,0,1,0,30,1,1,0,0,4,2
74,26,25,26,0,1,0,30,1,1,0,0,4,2
74,27,26,27,0,1,0,30,1,1,0,0,4,2
74,28,27,28,0,1,0,30,1,1,0,0,4,2
74,29,28,29,0,1,0,30,1,1,0,0,4,2
74,30,29,30,0,1,0,30,1,1,0,0,4,2
74,31,30,31,0,1,0,30,1,1,0,0,4,2
74,32,31,32,0,1,0,30,1,1,0,0,4,2
74,33,32,33,0,1,0,30,1,1,0,0,4,2
74,34,33,34,0,1,0,30,1,1,0,0,4,2
74,35,34,35,0,1,0,30,1,1,0,0,4,2
74,36,35,36,0,1,0,30,1,1,0,0,4,2
74,37,36,37,0,1,0,30,1,1,0,0,4,2
74,38,37,38,0,1,0,30,1,1,0,0,4,2
74,39,38,39,0,1,0,30,1,1,0,0,4,2
74,40,39,40,0,1,0,30,1,1,0,0,4,2
74,41,40,41,0,1,0,30,1,1,0,0,4,2
74,42,41,42,0,1,0,30,1,1,0,0,4,2
74,43,42,43,0,1,0,30,1,1,0,0,4,2
74,44,43,44,0,0,0,30,1,1,0,0,4,2
74,45,44,45,0,0,0,30,1,1,0,0,4,2
74,46,45,46,0,0,0,30,1,1,0,0,4,2
74,47,46,47,0,0,0,30,1,1,0,0,4,2
74,48,47,48,0,0,0,30,1,1,0,0,4,2
74,49,48,49,0,0,0,30,1,1,0,0,4,2
74,50,49,50,0,1,0,30,1,1,0,0,4,2
74,51,50,51,0,1,0,30,1,1,0,0,4,2
74,52,51,52,0,1,0,30,1,1,0,0,4,2
75,1,0,1,0,0,0,20,1,0,0,1,2,4
75,2,1,2,0,0,0,20,1,0,0,1,2,4
75,3,2,3,0,0,0,20,1,0,0,1,2,4
75,4,3,4,0,0,0,20,1,0,0,1,2,4
75,5,4,5,0,0,0,20,1,0,0,1,2,4
75,6,5,6,0,0,0,20,1,0,0,1,2,4
75,7,6,7,0,0,0,20,1,0,0,1,2,4
75,8,7,8,0,0,0,20,1,0,0,1,2,4
75,9,8,9,0,0,0,20,1,0,0,1,2,4
75,10,9,10,0,0,0,20,1,0,0,1,2,4
75,11,10,11,0,0,0,20,1,0,0,1,2,4
75,12,11,12,0,0,0,20,1,0,0,1,2,4
75,13,12,13,0,1,0,20,1,0,0,1,2,4
75,14,13,14,0,1,0,20,1,0,0,1,2,4
75,15,14,15,0,1,0,20,1,0,0,1,2,4
75,16,15,16,0,1,0,20,1,0,0,1,2,4
75,17,16,17,0,1,0,20,1,0,0,1,2,4
75,18,17,18,0,1,0,20,1,0,0,1,2,4
75,19,18,19,0,1,0,20,1,0,0,1,2,4
75,20,19,20,0,1,0,20,1,0,0,1,2,4
75,21,20,21,0,1,0,20,1,0,0,1,2,4
75,22,21,22,0,1,0,20,1,0,0,1,2,4
75,23,22,23,0,1,0,20,1,0,0,1,2,4
75,24,23,24,0,1,0,20,1,0,0,1,2,4
75,25,24,25,0,1,0,20,1,0,0,1,2,4
75,26,25,26,0,1,0,20,1,0,0,1,2,4
75,27,26,27,0,1,0,20,1,0,0,1,2,4
75,28,27,28,0,1,0,20,1,0,0,1,2,4
75,29,28,29,0,1,0,20,1,0,0,1,2,4
75,30,29,30,0,1,0,20,1,0,0,1,2,4
75,31,30,31,0,1,0,20,1,0,0,1,2,4
75,32,31,32,0,1,0,20,1,0,0,1,2,4
75,33,32,33,0,1,0,20,1,0,0,1,2,4
75,34,33,34,0,0,0,20,1,0,0,1,2,4
75,35,34,35,0,0,0,20,1,0,0,1,2,4
75,36,35,36,0,0,0,20,1,0,0,1,2,4
75,37,36,37,0,0,0,20,1,0,0,1,2,4
75,38,37,38,0,0,0,20,1,0,0,1,2,4
75,39,38,39,0,0,0,20,1,0,0,1,2,4
75,40,39,40,0,0,0,20,1,0,0,1,2,4
75,41,40,41,0,1,0,20,1,0,0,1,2,4
75,42,41,42,0,1,0,20,1,0,0,1,2,4
75,43,42,43,0,1,0,20,1,0,0,1,2,4
75,44,43,44,0,1,0,20,1,0,0,1,2,4
75,45,44,45,0,1,0,20,1,0,0,1,2,4
75,46,45,46,0,1,0,20,1,0,0,1,2,4
75,47,46,47,0,1,0,20,1,0,0,1,2,4
75,48,47,48,0,1,0,20,1,0,0,1,2,4
75,49,48,49,0,1,0,20,1,0,0,1,2,4
75,50,49,50,0,1,0,20,1,0,0,1,2,4
75,51,50,51,0,1,0,20,1,0,0,1,2,4
75,52,51,52,0,1,0,20,1,0,0,1,2,4
76,1,0,1,0,1,1,43,1,1,0,1,1,4
76,2,1,2,0,1,1,43,1,1,0,1,1,4
76,3,2,3,0,1,1,43,1,1,0,1,1,4
76,4,3,4,0,1,1,43,1,1,0,1,1,4
76,5,4,5,0,1,1,43,1,1,0,1,1,4
76,6,5,6,0,1,1,43,1,1,0,1,1,4
76,7,6,7,0,1,1,43,1,1,0,1,1,4
76,8,7,8,0,1,1,43,1,1,0,1,1,4
76,9,8,9,0,1,1,43,1,1,0,1,1,4
76,10,9,10,0,1,1,43,1,1,0,1,1,4
76,11,10,11,0,1,1,43,1,1,0,1,1,4
76,12,11,12,0,1,1,43,1,1,0,1,1,4
76,13,12,13,0,1,1,43,1,1,0,1,1,4
76,14,13,14,0,1,1,43,1,1,0,1,1,4
76,15,14,15,0,1,1,43,1,1,0,1,1,4
76,16,15,16,0,1,1,43,1,1,0,1,1,4
76,17,16,17,0,1,1,43,1,1,0,1,1,4
76,18,17,18,0,1,1,43,1,1,0,1,1,4
76,19,18,19,0,1,1,43,1,1,0,1,1,4
76,20,19,20,0,1,1,43,1,1,0,1,1,4
76,21,20,21,0,1,1,43,1,1,0,1,1,4
76,22,21,22,0,1,1,43,1,1,0,1,1,4
76,23,22,23,0,1,1,43,1,1,0,1,1,4
76,24,23,24,0,1,1,43,1,1,0,1,1,4
76,25,24,25,0,1,1,43,1,1,0,1,1,4
76,26,25,26,0,1,1,43,1,1,0,1,1,4
76,27,26,27,0,1,1,43,1,1,0,1,1,4
76,28,27,28,0,1,1,43,1,1,0,1,1,4
76,29,28,29,0,1,1,43,1,1,0,1,1,4
76,30,29,30,0,1,1,43,1,1,0,1,1,4
76,31,30,31,0,1,1,43,1,1,0,1,1,4
76,32,31,32,0,1,1,43,1,1,0,1,1,4
76,33,32,33,0,1,1,43,1,1,0,1,1,4
76,34,33,34,0,1,1,43,1,1,0,1,1,4
76,35,34,35,0,1,1,43,1,1,0,1,1,4
76,36,35,36,0,1,1,43,1,1,0,1,1,4
76,37,36,37,0,1,1,43,1,1,0,1,1,4
76,38,37,38,0,1,1,43,1,1,0,1,1,4
76,39,38,39,0,1,1,43,1,1,0,1,1,4
76,40,39,40,0,1,1,43,1,1,0,1,1,4
76,41,40,41,0,1,1,43,1,1,0,1,1,4
76,42,41,42,0,1,1,43,1,1,0,1,1,4
76,43,42,43,0,1,1,43,1,1,0,1,1,4
76,44,43,44,0,1,1,43,1,1,0,1,1,4
76,45,44,45,0,1,1,43,1,1,0,1,1,4
76,46,45,46,0,1,1,43,1,1,0,1,1,4
76,47,46,47,0,1,1,43,1,1,0,1,1,4
76,48,47,48,0,1,1,43,1,1,0,1,1,4
76,49,48,49,0,1,1,43,1,1,0,1,1,4
76,50,49,50,0,1,1,43,1,1,0,1,1,4
76,51,50,51,0,1,1,43,1,1,0,1,1,4
76,52,51,52,0,1,1,43,1,1,0,1,1,4
77,1,0,1,0,1,0,23,1,1,1,1,4,3
77,2,1,2,0,1,0,23,1,1,1,1,4,3
77,3,2,3,0,0,0,23,1,1,1,1,4,3
77,4,3,4,0,0,0,23,1,1,1,1,4,3
77,5,4,5,0,0,0,23,1,1,1,1,4,3
77,6,5,6,0,0,0,23,1,1,1,1,4,3
77,7,6,7,0,0,0,23,1,1,1,1,4,3
77,8,7,8,0,0,0,23,1,1,1,1,4,3
77,9,8,9,0,1,0,23,1,1,1,1,4,3
77,10,9,10,0,1,0,23,1,1,1,1,4,3
77,11,10,11,0,1,0,23,1,1,1,1,4,3
77,12,11,12,0,1,0,23,1,1,1,1,4,3
77,13,12,13,0,1,0,23,1,1,1,1,4,3
77,14,13,14,0,1,0,23,1,1,1,1,4,3
77,15,14,15,0,1,0,23,1,1,1,1,4,3
77,16,15,16,0,1,0,23,1,1,1,1,4,3
77,17,16,17,0,1,0,23,1,1,1,1,4,3
77,18,17,18,0,1,0,23,1,1,1,1,4,3
77,19,18,19,0,1,0,23,1,1,1,1,4,3
77,20,19,20,0,1,0,23,1,1,1,1,4,3
77,21,20,21,0,1,0,23,1,1,1,1,4,3
77,22,21,22,0,1,0,23,1,1,1,1,4,3
77,23,22,23,0,1,0,23,1,1,1,1,4,3
77,24,23,24,0,1,0,23,1,1,1,1,4,3
77,25,24,25,0,1,0,23,1,1,1,1,4,3
77,26,25,26,0,1,0,23,1,1,1,1,4,3
77,27,26,27,0,0,0,23,1,1,1,1,4,3
77,28,27,28,0,0,0,23,1,1,1,1,4,3
77,29,28,29,0,0,0,23,1,1,1,1,4,3
77,30,29,30,0,0,0,23,1,1,1,1,4,3
77,31,30,31,0,0,0,23,1,1,1,1,4,3
77,32,31,32,0,0,0,23,1,1,1,1,4,3
77,33,32,33,0,0,0,23,1,1,1,1,4,3
77,34,33,34,0,0,0,23,1,1,1,1,4,3
77,35,34,35,0,0,0,23,1,1,1,1,4,3
77,36,35,36,0,0,0,23,1,1,1,1,4,3
77,37,36,37,0,0,0,23,1,1,1,1,4,3
77,38,37,38,0,0,0,23,1,1,1,1,4,3
77,39,38,39,0,0,0,23,1,1,1,1,4,3
77,40,39,40,0,0,0,23,1,1,1,1,4,3
77,41,40,41,0,0,0,23,1,1,1,1,4,3
77,42,41,42,0,0,0,23,1,1,1,1,4,3
